,DE4_amount_transaction,DE6_amount_cardholder_billing,amount_local,amount_tx_currency,amount_usd,DE9_conversion_rate_billing,client_baseline_amount,distance_from_home_km,hour_local,client_segment,channel,card_brand,DE2_PAN,DE3_processing_code,DE13_local_date,DE14_expiration_date,DE15_settlement_date,DE18_merchant_category_code,DE19_acquirer_country_code,DE22_pos_entry_mode,DE23_card_seq_number,DE25_pos_condition_code,DE39_response_code,DE49_currency_code_transaction,DE52_pin_data_present,DE55_emv_data_present,DE60_pos_terminal_type,DE61_pos_extended_data,DE123_pos_data_code,currency_tx_alpha,is_international,day_of_week,approved,client_home_city,is_fraud
1515,1257473.0,1257473.0,12574.73,12574.73,1822.42,10000000.0,1987.3,24.5,13.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,103,2709,104.0,4511,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,SUCRE,0.0
12086,101472.0,101472.0,1014.72,1014.72,147.06,10000000.0,2131.26,3.5,15.0,BLACK,POS,VISA,4795000000000000.0,0,122,3001,123.0,5193,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,ORURO,0.0
3724,107797.0,107797.0,1077.97,1077.97,156.23,10000000.0,1487.93,24.8,12.0,PRIVATE,POS,VISA,4795000000000000.0,90000,107,2712,108.0,5812,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,POTOSI,0.0
73406,27111.0,27111.0,271.11,271.11,39.29,10000000.0,2328.73,19.3,20.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,512,2608,513.0,5967,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,TARIJA,0.0
52674,22745.0,22745.0,227.45,227.45,32.96,10000000.0,2127.68,10.7,15.0,PRIVATE,POS,VISA,4795000000000000.0,0,405,2611,406.0,5812,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sat,True,SUCRE,0.0
86546,1495019.0,1495019.0,14950.19,14950.19,2166.69,10000000.0,2462.43,355.0,17.0,PLATINUM,MOTO,MASTERCARD,5312700000000000.0,0,605,2701,606.0,7011,68,10,2.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Thu,True,COCHABAMBA,0.0
81457,732756.0,732756.0,7327.56,7327.56,1061.97,10000000.0,856.93,17.3,12.0,PRIVATE,MOTO,MASTERCARD,5312710000000000.0,0,527,2806,528.0,4511,68,10,3.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Tue,True,ORURO,0.0
99117,64404.0,64404.0,644.04,644.04,93.34,10000000.0,984.31,1.6,9.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,628,2706,629.0,5812,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sat,True,ELALTO,0.0
33763,83727080.0,608123.0,6081.23,837270.8,881.34,72631.0,1329.9,8795.0,12.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,302,3003,303.0,7011,152,81,1.0,59,0,152,N,N,ECOM-VIRTUAL,59.0,08159N,CLP,True,Sun,True,LAPAZ,0.0
69429,310518.0,310518.0,3105.18,3105.18,450.03,10000000.0,1718.63,22.2,18.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,505,3001,506.0,5732,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,LAPAZ,0.0
24732,32464.0,224004.0,2240.04,324.64,324.64,69000739.0,1106.24,5535.0,7.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,214,2805,215.0,5732,840,81,3.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Fri,True,SANTACRUZ,0.0
99219,44616.0,44616.0,446.16,446.16,64.66,10000000.0,1926.84,3.7,12.0,PLATINUM,POS,VISA,4795010000000000.0,0,628,2710,629.0,5541,68,71,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Sat,True,ORURO,0.0
20321,199427.0,199427.0,1994.27,1994.27,289.02,10000000.0,2476.94,15.2,10.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,206,2912,207.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,TARIJA,0.0
72369,22291957.0,161910.0,1619.1,222919.57,234.65,72631.0,1650.14,9362.0,0.0,PRIVATE,ATM,VISA,4795000000000000.0,10000,511,2906,512.0,6011,152,51,3.0,0,0,152,Y,Y,ATM-UNATTENDED,0.0,05100Y,CLP,True,Sun,True,TARIJA,0.0
7850,34389.0,34389.0,343.89,343.89,49.84,10000000.0,964.74,11.2,20.0,PRIVATE,POS,VISA,4212510000000000.0,0,114,2911,115.0,5921,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,SUCRE,0.0
42461,51638.0,51638.0,516.38,516.38,74.84,10000000.0,1418.77,11.4,9.0,BLACK,POS,VISA,4795000000000000.0,0,318,2508,319.0,5921,68,71,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Tue,True,TARIJA,0.0
25035,105521.0,105521.0,1055.21,1055.21,152.93,10000000.0,1690.85,19.9,17.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,214,3001,215.0,5967,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
28361,170504.0,170504.0,1705.04,1705.04,247.11,10000000.0,1257.78,10.0,15.0,BLACK,ECOM,MASTERCARD,5312710000000000.0,0,220,2812,221.0,5732,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ELALTO,0.0
52957,15069.0,15069.0,150.69,150.69,21.84,10000000.0,1376.46,12.2,7.0,PLATINUM,POS,MASTERCARD,5312700000000000.0,0,406,2607,407.0,7832,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,SANTACRUZ,0.0
63838,47329.0,47329.0,473.29,473.29,68.59,10000000.0,1082.72,1.3,21.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,425,2907,426.0,5651,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,COCHABAMBA,0.0
3752,793459.0,793459.0,7934.59,7934.59,1149.94,10000000.0,2447.98,7.0,13.0,PRIVATE,POS,VISA,4212510000000000.0,0,107,2610,108.0,5944,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,SANTACRUZ,0.0
13932,855868.0,855868.0,8558.68,8558.68,1240.39,10000000.0,1818.76,1338.0,19.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,125,2712,126.0,5944,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,TARIJA,0.0
76765,899423.0,899423.0,8994.23,8994.23,1303.51,10000000.0,2273.53,56.0,22.0,PRIVATE,POS,VISA,4795010000000000.0,0,518,2808,519.0,8062,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,COCHABAMBA,0.0
79079,197102.0,197102.0,1971.02,1971.02,285.66,10000000.0,983.44,246.0,9.0,INFINITE,ECOM,MASTERCARD,5312710000000000.0,0,523,2610,524.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,POTOSI,0.0
63489,31585.0,31585.0,315.85,315.85,45.78,10000000.0,1971.97,8.8,10.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,425,2609,426.0,4816,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,ELALTO,0.0
82504,52530.0,52530.0,525.3,525.3,76.13,10000000.0,727.03,8.0,12.0,PRIVATE,POS,VISA,4795010000000000.0,0,529,2709,530.0,5921,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,LAPAZ,0.0
12504,80176.0,80176.0,801.76,801.76,116.2,10000000.0,2010.6,9.3,11.0,INFINITE,POS,MASTERCARD,5312700000000000.0,0,123,3001,124.0,5814,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Thu,True,SANTACRUZ,0.0
6361,106331.0,106331.0,1063.31,1063.31,154.1,10000000.0,1504.93,11.5,9.0,INFINITE,ATM,MASTERCARD,5312710000000000.0,10000,112,2901,113.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,POTOSI,0.0
50948,124472.0,124472.0,1244.72,1244.72,180.39,10000000.0,1611.56,14.5,14.0,BLACK,ECOM,VISA,4212500000000000.0,0,402,2708,403.0,5967,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,COCHABAMBA,0.0
88790,234421.0,234421.0,2344.21,2344.21,339.74,10000000.0,610.02,18.0,19.0,BLACK,ECOM,VISA,4795010000000000.0,0,609,2910,610.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,SANTACRUZ,0.0
49347,313435.0,313435.0,3134.35,3134.35,454.25,10000000.0,1414.48,6.7,15.0,BLACK,POS,VISA,4795010000000000.0,0,330,2608,331.0,8062,68,21,3.0,0,96,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sun,False,SANTACRUZ,0.0
69135,871195.0,871195.0,8711.95,8711.95,1262.6,10000000.0,2248.27,102.0,9.0,PLATINUM,POS,MASTERCARD,5312700000000000.0,0,505,2611,506.0,5944,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,SANTACRUZ,0.0
65231,504130.0,23190.0,231.9,5041.3,33.61,460000.0,1399.8,8403.0,11.0,PRIVATE,POS,VISA,4795010000000000.0,0,428,2608,429.0,7832,392,72,1.0,0,0,392,N,N,POS-ATTENDED,0.0,07200N,JPY,True,Mon,True,LAPAZ,0.0
28434,1286306.0,1286306.0,12863.06,12863.06,1864.21,10000000.0,2181.49,17.8,18.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,220,2712,221.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,LAPAZ,0.0
51588,757549.0,757549.0,7575.49,7575.49,1097.9,10000000.0,1848.22,0.5,17.0,PRIVATE,POS,VISA,4795010000000000.0,0,403,3003,404.0,8062,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,COCHABAMBA,0.0
50653,42422587.0,1951439.0,19514.39,424225.87,2828.17,460000.0,2277.17,9261.0,0.0,INFINITE,MOTO,MASTERCARD,5312700000000000.0,0,402,2907,403.0,4511,392,10,2.0,8,0,392,N,N,MOTO-CLERK,8.0,01008N,JPY,True,Wed,True,ELALTO,0.0
29056,7206.0,54693.0,546.93,72.06,79.27,75899250.0,2332.48,10382.0,22.0,PLATINUM,ECOM,MASTERCARD,5312700000000000.0,0,221,2812,222.0,4816,724,81,2.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Fri,True,SUCRE,0.0
47175,12025326.0,553165.0,5531.65,120253.26,801.69,460000.0,1060.49,6594.0,18.0,PLATINUM,ECOM,VISA,4795010000000000.0,0,326,2705,327.0,7011,392,81,1.0,59,0,392,N,N,ECOM-VIRTUAL,59.0,08159N,JPY,True,Wed,True,COCHABAMBA,0.0
88962,247897.0,247897.0,2478.97,2478.97,359.27,10000000.0,1747.69,6.0,4.0,PRIVATE,ATM,VISA,4212500000000000.0,10000,610,2705,611.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,SANTACRUZ,0.0
72711,170064.0,170064.0,1700.64,1700.64,246.47,10000000.0,1204.61,2.4,16.0,PLATINUM,ECOM,VISA,4795010000000000.0,0,511,2708,512.0,5732,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,POTOSI,0.0
53093,70838.0,70838.0,708.38,708.38,102.66,10000000.0,1101.08,188.0,12.0,PRIVATE,MOTO,VISA,4795010000000000.0,0,406,2711,407.0,7011,68,10,1.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Sun,True,COCHABAMBA,0.0
21722,28057.0,28057.0,280.57,280.57,40.66,10000000.0,1597.43,15.2,20.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,208,2810,209.0,4814,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,LAPAZ,0.0
45125,31398.0,216649.0,2166.49,313.98,313.98,69000891.0,2492.28,11398.0,5.0,BLACK,ATM,VISA,4212500000000000.0,10000,323,2812,324.0,6011,840,51,1.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Sun,True,LAPAZ,0.0
5581,168514.0,168514.0,1685.14,1685.14,244.22,10000000.0,1760.29,23.2,18.0,PRIVATE,POS,VISA,4212500000000000.0,0,110,2608,111.0,5812,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,TARIJA,0.0
88673,3436246.0,24958.0,249.58,34362.46,36.17,72631.0,958.06,5988.0,14.0,BLACK,POS,VISA,4795000000000000.0,0,609,3001,610.0,5912,152,51,2.0,0,0,152,Y,Y,POS-ATTENDED,0.0,05100Y,CLP,True,Mon,True,POTOSI,0.0
16549,72277.0,72277.0,722.77,722.77,104.75,10000000.0,1076.11,21.2,14.0,PRIVATE,POS,VISA,4212510000000000.0,0,130,2706,131.0,5921,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Thu,True,SANTACRUZ,0.0
62772,108860.0,108860.0,1088.6,1088.6,157.77,10000000.0,1927.29,0.1,23.0,PRIVATE,POS,VISA,4795000000000000.0,0,423,2901,424.0,5193,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,ELALTO,0.0
9615,2540152.0,116847.0,1168.47,25401.52,169.34,460000.0,1586.23,6481.0,23.0,BLACK,ATM,VISA,4795010000000000.0,10000,117,2911,118.0,6011,392,51,2.0,0,0,392,Y,Y,ATM-UNATTENDED,0.0,05100Y,JPY,True,Fri,True,COCHABAMBA,0.0
53581,124508.0,124508.0,1245.08,1245.08,180.45,10000000.0,1971.21,828.0,10.0,BLACK,ATM,VISA,4795010000000000.0,10000,407,2705,408.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Mon,True,SUCRE,0.0
980,71382.0,71382.0,713.82,713.82,103.45,10000000.0,884.4,22.0,12.0,INFINITE,ATM,VISA,4212510000000000.0,10000,102,2811,103.0,6011,68,21,3.0,0,0,68,Y,N,ATM-UNATTENDED,0.0,02100Y,BOB,False,Thu,True,COCHABAMBA,0.0
47739,209278.0,209278.0,2092.78,2092.78,303.3,10000000.0,2273.25,677.0,18.0,PRIVATE,POS,VISA,4795000000000000.0,0,327,2902,328.0,5732,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,LAPAZ,0.0
14524,1086098.0,1086098.0,10860.98,10860.98,1574.06,10000000.0,2444.54,11.7,21.0,BLACK,ECOM,VISA,4795010000000000.0,0,126,2706,127.0,7011,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,SANTACRUZ,0.0
99804,112319.0,112319.0,1123.19,1123.19,162.78,10000000.0,1404.72,11.7,13.0,PRIVATE,ATM,VISA,4212500000000000.0,10000,629,2904,630.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,SANTACRUZ,0.0
17314,5482.0,37828.0,378.28,54.82,54.82,69004013.0,685.62,6281.0,23.0,PRIVATE,ATM,VISA,4212510000000000.0,10000,131,3002,201.0,6011,840,51,3.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Fri,True,LAPAZ,0.0
6272,13191.0,100121.0,1001.21,131.91,145.1,75900993.0,1094.53,4884.0,4.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,112,2912,113.0,5812,724,72,2.0,0,0,978,N,N,POS-ATTENDED,0.0,07200N,EUR,True,Sun,True,ORURO,0.0
27272,428177.0,428177.0,4281.77,4281.77,620.55,10000000.0,1633.23,8.9,16.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,218,2912,219.0,7011,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,TARIJA,0.0
66564,345629.0,345629.0,3456.29,3456.29,500.91,10000000.0,1671.42,6.9,16.0,PRIVATE,POS,VISA,4795010000000000.0,0,430,2809,501.0,5732,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Wed,True,POTOSI,0.0
4803,96574.0,96574.0,965.74,965.74,139.96,10000000.0,623.53,9.5,10.0,BLACK,POS,VISA,4212500000000000.0,0,109,2703,110.0,5311,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,TARIJA,0.0
44465,3509.0,24212.0,242.12,35.09,35.09,68999715.0,1702.15,9822.0,22.0,BLACK,ECOM,VISA,4795010000000000.0,0,321,3001,322.0,5969,840,81,3.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Fri,True,TARIJA,0.0
64810,245786.0,245786.0,2457.86,2457.86,356.21,10000000.0,1970.29,1136.0,16.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,427,2712,428.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ELALTO,0.0
35499,17699.0,17699.0,176.99,176.99,25.65,10000000.0,1702.67,10.9,14.0,BLACK,POS,VISA,4212500000000000.0,0,305,2808,306.0,5999,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Wed,True,ELALTO,0.0
26564,121534.0,121534.0,1215.34,1215.34,176.14,10000000.0,2377.95,5.1,13.0,PRIVATE,ECOM,VISA,4212500000000000.0,200000,217,2901,218.0,5967,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,ORURO,0.0
14083,147327.0,147327.0,1473.27,1473.27,213.52,10000000.0,1667.57,2.2,4.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,126,2908,127.0,5921,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,COCHABAMBA,0.0
84903,12265.0,12265.0,122.65,122.65,17.78,10000000.0,703.38,19.2,20.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,602,2608,603.0,7832,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,SANTACRUZ,0.0
16541,170613.0,170613.0,1706.13,1706.13,247.27,10000000.0,2187.13,16.7,14.0,INFINITE,ATM,VISA,4212500000000000.0,10000,130,3002,131.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,SANTACRUZ,0.0
9923,66593.0,66593.0,665.93,665.93,96.51,10000000.0,1143.28,7.1,14.0,BLACK,POS,VISA,4795010000000000.0,0,118,2812,119.0,5541,68,21,2.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sat,True,SANTACRUZ,0.0
54555,1321094.0,1321094.0,13210.94,13210.94,1914.63,10000000.0,1920.63,10.7,3.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,409,2903,410.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,LAPAZ,0.0
45763,1628568.0,1628568.0,16285.68,16285.68,2360.24,10000000.0,1639.53,17.5,9.0,BLACK,ECOM,VISA,4212510000000000.0,0,324,3002,325.0,4511,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,SUCRE,0.0
39287,116440.0,116440.0,1164.4,1164.4,168.75,10000000.0,862.53,15.0,11.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,312,2612,313.0,5651,68,71,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Wed,True,TARIJA,0.0
3375,188435.0,188435.0,1884.35,1884.35,273.09,10000000.0,1105.23,10.5,18.0,BLACK,ECOM,VISA,4212510000000000.0,0,106,2904,107.0,5311,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,TARIJA,0.0
94965,923291.0,923291.0,9232.91,9232.91,1338.1,10000000.0,1594.78,22.0,18.0,PLATINUM,ECOM,VISA,4795010000000000.0,0,620,2701,621.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,COCHABAMBA,0.0
63913,1789.0,13582.0,135.82,17.89,19.68,75919508.0,918.06,9750.0,1.0,BLACK,ECOM,VISA,4212500000000000.0,0,426,2904,427.0,4816,250,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sat,True,SANTACRUZ,0.0
6271,210001.0,210001.0,2100.01,2100.01,304.35,10000000.0,2386.69,3.5,4.0,PRIVATE,POS,VISA,4795000000000000.0,0,112,2702,113.0,5311,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,ORURO,0.0
10719,65075.0,570250.0,5702.5,650.75,826.45,87629658.0,2079.66,9454.0,2.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,120,2807,121.0,7011,826,81,3.0,59,0,826,N,N,ECOM-VIRTUAL,59.0,08159N,GBP,True,Mon,True,SANTACRUZ,0.0
38071,110756.0,110756.0,1107.56,1107.56,160.52,10000000.0,1496.45,10.9,7.0,PLATINUM,POS,VISA,4795010000000000.0,0,310,2702,311.0,5651,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,SUCRE,0.0
4407,90103.0,90103.0,901.03,901.03,130.58,10000000.0,632.86,21.1,15.0,BLACK,POS,VISA,4212510000000000.0,0,108,3003,109.0,5651,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Wed,True,LAPAZ,0.0
70047,151894.0,151894.0,1518.94,1518.94,220.14,10000000.0,2003.4,19.0,20.0,BLACK,MOTO,MASTERCARD,5312710000000000.0,0,506,2908,507.0,5967,68,10,2.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Tue,True,POTOSI,0.0
13029,110102.0,110102.0,1101.02,1101.02,159.57,10000000.0,1576.83,8.4,8.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,124,2806,125.0,5651,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,TARIJA,0.0
28311,669181.0,669181.0,6691.81,6691.81,969.83,10000000.0,2205.04,590.0,14.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,220,2911,221.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ELALTO,0.0
27521,306741.0,306741.0,3067.41,3067.41,444.55,10000000.0,899.12,4.9,5.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,219,2901,220.0,7011,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,COCHABAMBA,0.0
69411,88719.0,88719.0,887.19,887.19,128.58,10000000.0,774.22,15.3,18.0,INFINITE,ATM,VISA,4212510000000000.0,10000,505,2805,506.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Mon,True,SUCRE,0.0
94510,174957.0,174957.0,1749.57,1749.57,253.56,10000000.0,1542.77,24.0,23.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,619,2908,620.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ORURO,0.0
73294,42559.0,42559.0,425.59,425.59,61.68,10000000.0,1747.06,24.9,16.0,BLACK,POS,VISA,4795010000000000.0,0,512,3001,513.0,7832,68,10,1.0,1,0,68,N,N,POS-ATTENDED,1.0,01001N,BOB,False,Mon,True,COCHABAMBA,0.0
29803,183401.0,183401.0,1834.01,1834.01,265.8,10000000.0,1621.89,5.8,9.0,PLATINUM,POS,MASTERCARD,5312700000000000.0,0,223,2906,224.0,5651,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,COCHABAMBA,0.0
91669,21891.0,166153.0,1661.53,218.91,240.8,75900141.0,1534.64,6069.0,20.0,PRIVATE,POS,VISA,4212510000000000.0,0,614,2807,615.0,5411,380,71,1.0,0,0,978,Y,Y,POS-ATTENDED,0.0,07100Y,EUR,True,Sat,True,POTOSI,0.0
51169,75973.0,75973.0,759.73,759.73,110.11,10000000.0,1088.82,21.1,23.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,402,2701,403.0,5411,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,LAPAZ,0.0
33049,168154.0,1160266.0,11602.66,1681.54,1681.54,69000202.0,1136.69,4101.0,6.0,PRIVATE,ECOM,VISA,4212500000000000.0,300000,301,2609,302.0,4511,840,81,3.0,59,51,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Sat,False,ELALTO,0.0
16675,55833.0,55833.0,558.33,558.33,80.92,10000000.0,1976.26,8.6,18.0,PLATINUM,POS,MASTERCARD,5312710000000000.0,0,130,2804,131.0,5193,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,ORURO,0.0
85456,208975.0,208975.0,2089.75,2089.75,302.86,10000000.0,1708.87,16.8,20.0,PRIVATE,ATM,VISA,4795010000000000.0,10000,603,2603,604.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,TARIJA,0.0
41475,94608.0,94608.0,946.08,946.08,137.11,10000000.0,1973.3,16.4,12.0,PRIVATE,ATM,VISA,4212510000000000.0,10000,316,3004,317.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,ELALTO,0.0
89350,25648.0,176971.0,1769.71,256.48,256.48,68999922.0,2476.94,21.1,17.0,PRIVATE,ATM,VISA,4795000000000000.0,10000,610,2912,611.0,6011,840,51,1.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Tue,True,TARIJA,0.0
60420,105739.0,105739.0,1057.39,1057.39,153.24,10000000.0,849.68,943.0,17.0,PLATINUM,ATM,VISA,4795000000000000.0,10000,419,2612,420.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sat,True,ELALTO,0.0
75377,43452.0,43452.0,434.52,434.52,62.97,10000000.0,2451.11,0.7,13.0,PRIVATE,POS,VISA,4212500000000000.0,0,516,2908,517.0,7832,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,SANTACRUZ,0.0
